Date,High,Low,Open,Close,Volume,Adj Close
2015-07-17,1285.050048828125,1271.6500244140625,1273.4000244140625,1282.199951171875,1070526.0,1133.6998291015625
2015-07-20,1291.949951171875,1275.949951171875,1282.0,1289.574951171875,853786.0,1142.671142578125
2015-07-21,1300.175048828125,1277.550048828125,1288.0,1280.699951171875,1274500.0,1134.807373046875
2015-07-22,1284.5,1260.5250244140625,1280.5,1264.0250244140625,1320628.0,1120.0318603515625
2015-07-23,1268.925048828125,1241.5,1258.75,1244.300048828125,1496780.0,1102.5538330078125
2015-07-24,1258.25,1246.050048828125,1248.75,1252.574951171875,1574972.0,1109.8861083984375
2015-07-27,1252.5,1240.574951171875,1244.0,1248.5250244140625,2003738.0,1106.2972412109375
2015-07-28,1259.5,1246.074951171875,1249.75,1251.0250244140625,1891188.0,1108.5126953125
2015-07-29,1257.5250244140625,1241.75,1255.5,1253.375,2413318.0,1110.5953369140625
2015-07-30,1258.4000244140625,1236.4000244140625,1258.0250244140625,1240.324951171875,2770574.0,1099.031494140625
2015-07-31,1259.5,1243.5,1244.949951171875,1255.375,1963776.0,1112.3670654296875
2015-08-03,1262.5,1250.449951171875,1251.699951171875,1254.800048828125,1179324.0,1111.857666015625
2015-08-04,1261.5,1243.0,1255.199951171875,1254.449951171875,2342692.0,1111.5474853515625
2015-08-05,1275.0,1255.5,1260.0,1273.574951171875,988994.0,1128.4937744140625
2015-08-06,1291.5,1275.050048828125,1282.5,1286.6500244140625,2211366.0,1140.0794677734375
2015-08-07,1286.5,1273.5,1286.5,1276.0250244140625,1188506.0,1130.6650390625
2015-08-10,1294.5,1278.300048828125,1286.0,1286.050048828125,1431182.0,1139.5478515625
2015-08-11,1305.0,1271.050048828125,1289.0,1302.0999755859375,2200306.0,1153.76953125
2015-08-12,1345.699951171875,1301.0,1301.550048828125,1335.8499755859375,3479784.0,1183.6748046875
2015-08-13,1342.0,1278.0,1335.0,1317.800048828125,1406426.0,1167.680908203125
2015-08-14,1359.675048828125,1318.550048828125,1319.0,1351.5999755859375,2293964.0,1197.6302490234375
2015-08-17,1348.4000244140625,1327.5,1345.050048828125,1342.375,773644.0,1189.4566650390625
2015-08-18,1374.949951171875,1345.0,1353.449951171875,1370.449951171875,1916926.0,1214.3333740234375
2015-08-19,1376.425048828125,1360.949951171875,1375.0,1366.800048828125,1690070.0,1211.09912109375
2015-08-20,1372.5,1336.0,1372.5,1343.425048828125,2349298.0,1190.3870849609375
2015-08-21,1364.949951171875,1327.550048828125,1356.0,1338.074951171875,3536080.0,1185.6461181640625
2015-08-24,1322.5,1284.550048828125,1319.5,1289.324951171875,4692344.0,1142.44970703125
2015-08-25,1311.0,1267.75,1293.949951171875,1283.574951171875,3925800.0,1137.3548583984375
2015-08-26,1319.5,1255.9749755859375,1279.0250244140625,1288.375,3216158.0,1141.608154296875
2015-08-27,1307.449951171875,1272.9000244140625,1307.449951171875,1287.324951171875,5264798.0,1140.6773681640625
2015-08-28,1304.5,1278.8499755859375,1304.5,1285.425048828125,2744152.0,1138.9942626953125
2015-08-31,1295.0,1265.5250244140625,1295.0,1282.0250244140625,3692044.0,1135.9814453125
2015-09-01,1305.5999755859375,1265.0,1278.0,1268.699951171875,2987602.0,1124.174072265625
2015-09-02,1310.2249755859375,1274.0,1279.8499755859375,1295.9000244140625,3765950.0,1148.27587890625
2015-09-03,1307.5,1288.125,1298.050048828125,1302.800048828125,2265074.0,1154.389892578125
2015-09-04,1307.449951171875,1269.574951171875,1305.699951171875,1273.7249755859375,2426396.0,1128.6268310546875
2015-09-07,1279.9749755859375,1266.3499755859375,1276.5,1269.875,1759184.0,1125.215576171875
2015-09-08,1282.050048828125,1261.75,1272.5,1270.1500244140625,1787746.0,1125.4588623046875
2015-09-09,1287.0,1272.0,1281.4749755859375,1274.875,2045076.0,1129.6456298828125
2015-09-10,1289.25,1263.5,1271.0,1272.699951171875,2665818.0,1127.71826171875
2015-09-11,1284.199951171875,1270.300048828125,1273.25,1276.0,1592672.0,1130.642333984375
2015-09-14,1282.5,1271.5,1282.5,1275.824951171875,1589318.0,1130.4876708984375
2015-09-15,1279.449951171875,1268.0,1275.824951171875,1268.625,1379900.0,1124.107666015625
2015-09-16,1282.5,1270.5250244140625,1277.5,1275.175048828125,1756816.0,1129.91162109375
2015-09-18,1293.0,1269.5,1282.5,1275.625,2455294.0,1130.310302734375
2015-09-21,1278.550048828125,1266.5999755859375,1275.0,1275.5250244140625,1108840.0,1130.2213134765625
2015-09-22,1286.199951171875,1245.0,1278.75,1263.4000244140625,2081246.0,1119.4781494140625
2015-09-23,1278.875,1256.300048828125,1267.1500244140625,1266.324951171875,1228352.0,1122.06982421875
2015-09-24,1295.0,1264.949951171875,1267.75,1290.199951171875,2354254.0,1143.224853515625
2015-09-28,1309.5,1289.75,1297.0,1296.8499755859375,2366812.0,1149.1170654296875
2015-09-29,1317.0,1284.925048828125,1291.675048828125,1294.125,3325952.0,1146.703125
2015-09-30,1321.8499755859375,1285.4749755859375,1321.8499755859375,1294.0250244140625,3368336.0,1146.6142578125
2015-10-01,1324.9749755859375,1296.0999755859375,1299.5,1322.300048828125,2834408.0,1171.66796875
2015-10-05,1385.0,1326.3499755859375,1326.3499755859375,1355.824951171875,4807306.0,1201.3741455078125
2015-10-06,1363.0,1342.0,1362.5,1350.0,3979590.0,1196.212890625
2015-10-07,1358.5,1323.4749755859375,1346.9749755859375,1326.9749755859375,2065530.0,1175.810302734375
2015-10-08,1339.175048828125,1310.0,1335.0,1316.9000244140625,2357550.0,1166.88330078125
2015-10-09,1325.300048828125,1304.0,1325.25,1314.824951171875,2249724.0,1165.044921875
2015-10-12,1330.175048828125,1293.5,1327.5,1296.300048828125,2455912.0,1148.63037109375
2015-10-13,1306.0,1283.800048828125,1301.4000244140625,1299.2750244140625,6179712.0,1151.26611328125
2015-10-14,1274.0,1240.0,1274.0,1241.8499755859375,8337128.0,1100.3828125
2015-10-15,1251.75,1232.5,1245.0,1233.875,3215710.0,1093.3162841796875
2015-10-16,1246.0,1235.0,1240.449951171875,1236.0,2333828.0,1095.1993408203125
2015-10-19,1247.4749755859375,1227.925048828125,1245.0,1244.375,3130642.0,1102.6202392578125
2015-10-20,1265.0,1247.800048828125,1248.125,1263.375,2695084.0,1119.45556640625
2015-10-21,1271.0,1261.125,1267.5,1265.0,1929688.0,1125.796875
2015-10-23,1274.0,1263.6500244140625,1274.0,1268.574951171875,2335398.0,1131.437744140625
2015-10-26,1274.5,1257.550048828125,1274.5,1268.2750244140625,1414630.0,1131.170654296875
2015-10-27,1272.449951171875,1260.175048828125,1265.0250244140625,1265.550048828125,1530420.0,1128.7398681640625
2015-10-28,1266.7750244140625,1255.0250244140625,1255.0250244140625,1264.550048828125,1255342.0,1127.84814453125
2015-10-29,1267.699951171875,1245.0250244140625,1266.7750244140625,1247.675048828125,3130316.0,1112.7972412109375
2015-10-30,1255.949951171875,1242.5,1250.0,1247.5999755859375,1516696.0,1112.7303466796875
2015-11-02,1261.4000244140625,1243.7750244140625,1250.0,1258.675048828125,1319294.0,1122.6085205078125
2015-11-03,1273.9000244140625,1259.25,1264.0,1271.7249755859375,1364906.0,1134.24755859375
2015-11-04,1273.5999755859375,1260.0,1272.5,1266.9000244140625,991434.0,1129.9439697265625
2015-11-05,1267.4749755859375,1240.0,1265.4000244140625,1241.324951171875,1596098.0,1107.1334228515625
2015-11-06,1259.125,1241.7249755859375,1246.0,1252.875,908024.0,1117.435302734375
2015-11-09,1251.375,1234.300048828125,1247.5,1235.675048828125,2021556.0,1102.0946044921875
2015-11-10,1238.5,1225.0,1236.4749755859375,1229.074951171875,1361920.0,1096.2081298828125
2015-11-13,1219.0250244140625,1193.2750244140625,1219.0250244140625,1198.699951171875,2743232.0,1069.11669921875
2015-11-16,1195.0,1178.0,1195.0,1187.300048828125,2043528.0,1058.9490966796875
2015-11-17,1199.2249755859375,1187.5,1190.25,1195.2750244140625,1985028.0,1066.0618896484375
2015-11-18,1194.449951171875,1173.0,1194.449951171875,1175.7249755859375,1520352.0,1048.625
2015-11-19,1190.800048828125,1176.0,1182.675048828125,1181.2750244140625,1866906.0,1053.575439453125
2015-11-20,1211.7750244140625,1180.9749755859375,1183.25,1199.175048828125,2012126.0,1069.5404052734375
2015-11-23,1206.699951171875,1191.125,1202.6500244140625,1195.5250244140625,1088082.0,1066.284912109375
2015-11-24,1196.2249755859375,1182.75,1190.0250244140625,1183.9749755859375,998640.0,1055.9837646484375
2015-11-26,1191.199951171875,1168.925048828125,1188.949951171875,1172.7750244140625,2915292.0,1045.994140625
2015-11-27,1179.7249755859375,1166.25,1174.0,1176.675048828125,1737206.0,1049.4727783203125
2015-11-30,1195.625,1175.074951171875,1182.5,1186.7750244140625,4100048.0,1058.480712890625
2015-12-01,1189.0250244140625,1178.5250244140625,1181.449951171875,1180.949951171875,1721994.0,1053.2855224609375
2015-12-02,1189.050048828125,1173.25,1189.0,1182.5999755859375,1640296.0,1054.757080078125
2015-12-03,1186.5,1173.5,1180.0,1175.375,2283358.0,1048.3133544921875
2015-12-04,1173.6500244140625,1160.550048828125,1170.0,1164.199951171875,1246092.0,1038.345947265625
2015-12-07,1171.949951171875,1157.625,1166.0999755859375,1159.9000244140625,1382604.0,1034.510986328125
2015-12-08,1174.5,1158.6500244140625,1159.699951171875,1164.5,1139964.0,1038.6136474609375
2015-12-09,1186.4000244140625,1160.0,1168.949951171875,1183.824951171875,5282806.0,1055.8497314453125
2015-12-10,1195.5999755859375,1176.0,1184.5,1192.2750244140625,1723988.0,1063.3865966796875
2015-12-11,1195.9749755859375,1181.625,1191.5,1193.0,1652378.0,1064.0330810546875
2015-12-14,1193.5,1165.300048828125,1167.5999755859375,1189.2249755859375,2718532.0,1060.666259765625
2015-12-15,1192.5,1181.5250244140625,1189.2249755859375,1187.925048828125,1135868.0,1059.5068359375
2015-12-16,1207.25,1192.0,1192.0,1204.199951171875,1435934.0,1074.0223388671875
2015-12-17,1222.5,1196.675048828125,1207.5,1219.875,1618844.0,1088.0028076171875
2015-12-18,1217.0999755859375,1200.324951171875,1210.0,1208.4000244140625,3024970.0,1077.7679443359375
2015-12-21,1225.0,1203.425048828125,1209.9749755859375,1223.199951171875,1610104.0,1090.9681396484375
2015-12-22,1220.0,1200.0,1220.0,1202.5250244140625,1560858.0,1072.528076171875
2015-12-23,1217.5,1205.2750244140625,1207.5,1212.9000244140625,849834.0,1081.781494140625
2015-12-24,1219.0999755859375,1202.0,1210.5,1217.125,843160.0,1085.5496826171875
2015-12-28,1233.199951171875,1210.0999755859375,1214.0,1231.3499755859375,3704198.0,1098.2369384765625
2015-12-29,1232.6500244140625,1222.875,1229.175048828125,1227.9000244140625,1708524.0,1095.1602783203125
2015-12-30,1229.5,1206.1500244140625,1226.5250244140625,1209.1500244140625,1605762.0,1078.4368896484375
2015-12-31,1224.25,1203.75,1207.875,1218.425048828125,1240318.0,1086.709228515625
2016-01-01,1219.5,1206.125,1219.5,1208.199951171875,712262.0,1077.58984375
2016-01-04,1207.0,1183.0250244140625,1205.074951171875,1184.800048828125,1870184.0,1056.7197265625
2016-01-05,1193.300048828125,1170.5,1192.5,1174.4749755859375,2678020.0,1047.5107421875
2016-01-06,1193.074951171875,1175.0999755859375,1175.0999755859375,1190.800048828125,2653228.0,1062.071044921875
2016-01-07,1191.449951171875,1180.0,1185.0,1185.625,3199580.0,1057.455322265625
2016-01-08,1203.675048828125,1186.25,1192.5,1198.800048828125,1907544.0,1069.2056884765625
2016-01-11,1192.0,1174.425048828125,1191.25,1181.175048828125,2930228.0,1053.4864501953125
2016-01-12,1182.5,1150.800048828125,1181.3499755859375,1163.5250244140625,3482594.0,1037.7442626953125
2016-01-13,1163.5,1127.550048828125,1158.5,1139.5999755859375,4746092.0,1016.4055786132812
2016-01-14,1149.449951171875,1125.0,1136.5,1139.4000244140625,2742052.0,1016.2271728515625
2016-01-15,1145.8499755859375,1127.5,1144.425048828125,1130.550048828125,3269408.0,1008.3340454101562
2016-01-18,1145.949951171875,1130.0,1131.0,1138.824951171875,2213922.0,1015.7140502929688
2016-01-19,1150.0,1134.1500244140625,1138.5,1139.6500244140625,967910.0,1016.4502563476562
2016-01-20,1142.5,1121.5,1136.9000244140625,1140.050048828125,1615954.0,1016.8070678710938
2016-01-21,1144.949951171875,1122.875,1142.5,1127.25,2675536.0,1007.822021484375
2016-01-22,1151.0250244140625,1130.0,1136.5,1147.875,1343178.0,1026.2615966796875
2016-01-25,1169.5,1145.75,1150.949951171875,1152.324951171875,1397560.0,1030.239990234375
2016-01-27,1164.9749755859375,1140.949951171875,1151.0,1159.875,1626986.0,1036.99072265625
2016-01-28,1174.449951171875,1154.0250244140625,1157.75,1165.5999755859375,3106660.0,1042.1087646484375
2016-01-29,1200.0,1167.5250244140625,1179.3499755859375,1195.6500244140625,2235744.0,1068.9752197265625
2016-02-01,1206.4749755859375,1179.5,1195.550048828125,1201.3499755859375,1495274.0,1074.0711669921875
2016-02-02,1216.5,1189.8499755859375,1204.5,1199.050048828125,1475588.0,1072.0146484375
2016-02-03,1214.949951171875,1180.1500244140625,1193.75,1208.1500244140625,1308692.0,1080.150634765625
2016-02-04,1220.0,1201.0,1210.949951171875,1210.0250244140625,1250046.0,1081.8271484375
2016-02-05,1219.9749755859375,1204.050048828125,1204.050048828125,1210.9749755859375,1402996.0,1082.6763916015625
2016-02-08,1206.0250244140625,1173.5,1200.0,1181.4749755859375,1063658.0,1056.3017578125
2016-02-09,1166.800048828125,1127.800048828125,1166.800048828125,1140.699951171875,2489610.0,1019.8465576171875
2016-02-10,1144.949951171875,1129.050048828125,1137.5,1134.4000244140625,1890732.0,1014.21435546875
2016-02-11,1144.5,1085.824951171875,1140.0,1098.9749755859375,1962408.0,982.542236328125
2016-02-12,1121.699951171875,1082.0,1100.0,1113.300048828125,2172568.0,995.3497314453125
2016-02-15,1153.425048828125,1120.0,1125.0,1134.574951171875,2479712.0,1014.3709716796875
2016-02-16,1141.0,1121.5,1133.0,1132.7750244140625,1588702.0,1012.7613525390625
2016-02-17,1139.824951171875,1123.199951171875,1132.5,1137.7750244140625,1585178.0,1017.2315673828125
2016-02-18,1159.875,1139.0,1142.5,1157.925048828125,1529140.0,1035.2471923828125
2016-02-19,1163.5,1152.7249755859375,1153.675048828125,1159.824951171875,879012.0,1036.9459228515625
2016-02-22,1171.5,1152.5,1160.125,1157.949951171875,1324884.0,1035.2691650390625
2016-02-23,1159.949951171875,1128.375,1155.125,1132.0,1306852.0,1012.0686645507812
2016-02-24,1131.2249755859375,1100.5999755859375,1131.2249755859375,1105.4749755859375,1659328.0,988.3536376953125
2016-02-25,1114.0,1092.824951171875,1109.9000244140625,1106.425048828125,1830556.0,989.2032470703125
